"name","mean1","mean2","sd1","sd2","NA","NA"
"RUN1",0.860375,0.956375,0.87175,0.14930116973994,0.0640556398765948,0.13781846237507
"RUN2",0.904875,0.984625,0.919625,0.0745968928881856,0.0161946860773174,0.0619721999886124
