"name","mean1","mean2","sd1","sd2","NA","NA"
"RUN1",0.855166666666667,0.978833333333333,0.878333333333333,0.0717061131750053,0.0173829418300432,0.0650343498980859
"RUN2",0.866,0.980333333333333,0.885333333333333,0.0494651392396706,0.0130332907075177,0.0522596083669469
"RUN3",0.859666666666667,0.98,0.88,0.0677013047633992,0.0150731549451334,0.0661422709014439
