"full.name","PA","run","algo","expl.var","rand","var.imp"
"Acacia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio2",2,0.079857
"Acacia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio6",2,0.181109
"Acacia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio3",3,0.054009
"Acacia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio4",3,0.436306
"Acacia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio2",3,0.0812310000000001
"Acacia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio6",3,0.129061
"Acacia_PA2_RUN1_RF","PA2","RUN1","RF","bio3",1,0.073108
"Acacia_PA2_RUN1_RF","PA2","RUN1","RF","bio4",1,0.181556
"Acacia_PA2_RUN1_RF","PA2","RUN1","RF","bio2",1,0.108435
"Acacia_PA2_RUN1_RF","PA2","RUN1","RF","bio6",1,0.108272
"Acacia_PA2_RUN1_RF","PA2","RUN1","RF","bio3",2,0.083789
"Acacia_PA2_RUN1_RF","PA2","RUN1","RF","bio4",2,0.211382
"Acacia_PA2_RUN1_RF","PA2","RUN1","RF","bio2",2,0.111679
"Acacia_PA2_RUN1_RF","PA2","RUN1","RF","bio6",2,0.088579
"Acacia_PA2_RUN1_RF","PA2","RUN1","RF","bio3",3,0.074546
"Acacia_PA2_RUN1_RF","PA2","RUN1","RF","bio4",3,0.253
"Acacia_PA2_RUN1_RF","PA2","RUN1","RF","bio2",3,0.126669
"Acacia_PA2_RUN1_RF","PA2","RUN1","RF","bio6",3,0.103896
"Acacia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio3",1,0.059557
"Acacia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio4",1,0.177013
"Acacia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio2",1,0.098891
"Acacia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio6",1,0.03406
"Acacia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio3",2,0.064549
"Acacia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio4",2,0.178257
"Acacia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio2",2,0.095562
"Acacia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio6",2,0.039589
"Acacia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio3",3,0.060328
"Acacia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio4",3,0.210458
"Acacia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio2",3,0.087344
"Acacia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio6",3,0.035408
"Acacia_PA2_RUN2_RF","PA2","RUN2","RF","bio3",1,0.067499
"Acacia_PA2_RUN2_RF","PA2","RUN2","RF","bio4",1,0.11139
"Acacia_PA2_RUN2_RF","PA2","RUN2","RF","bio2",1,0.224514
"Acacia_PA2_RUN2_RF","PA2","RUN2","RF","bio6",1,0.132426
"Acacia_PA2_RUN2_RF","PA2","RUN2","RF","bio3",2,0.076341
"Acacia_PA2_RUN2_RF","PA2","RUN2","RF","bio4",2,0.107786
"Acacia_PA2_RUN2_RF","PA2","RUN2","RF","bio2",2,0.252548
"Acacia_PA2_RUN2_RF","PA2","RUN2","RF","bio6",2,0.109315
"Acacia_PA2_RUN2_RF","PA2","RUN2","RF","bio3",3,0.068947
"Acacia_PA2_RUN2_RF","PA2","RUN2","RF","bio4",3,0.113011
"Acacia_PA2_RUN2_RF","PA2","RUN2","RF","bio2",3,0.308993
"Acacia_PA2_RUN2_RF","PA2","RUN2","RF","bio6",3,0.119854
"Acacia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio3",1,0.032379
"Acacia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio4",1,0.123825
"Acacia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio2",1,0.245421
"Acacia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio6",1,0.107016
"Acacia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio3",2,0.028975
"Acacia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio4",2,0.088333
"Acacia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio2",2,0.314037
"Acacia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio6",2,0.099708
"Acacia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio3",3,0.025672
"Acacia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio4",3,0.104778
"Acacia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio2",3,0.268475
"Acacia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio6",3,0.112031
"Acacia_PA2_RUN3_RF","PA2","RUN3","RF","bio3",1,0.064462
"Acacia_PA2_RUN3_RF","PA2","RUN3","RF","bio4",1,0.154964
"Acacia_PA2_RUN3_RF","PA2","RUN3","RF","bio2",1,0.282954
"Acacia_PA2_RUN3_RF","PA2","RUN3","RF","bio6",1,0.106021
"Acacia_PA2_RUN3_RF","PA2","RUN3","RF","bio3",2,0.06852
"Acacia_PA2_RUN3_RF","PA2","RUN3","RF","bio4",2,0.172621
"Acacia_PA2_RUN3_RF","PA2","RUN3","RF","bio2",2,0.434322
"Acacia_PA2_RUN3_RF","PA2","RUN3","RF","bio6",2,0.127614
"Acacia_PA2_RUN3_RF","PA2","RUN3","RF","bio3",3,0.060882
"Acacia_PA2_RUN3_RF","PA2","RUN3","RF","bio4",3,0.173609
"Acacia_PA2_RUN3_RF","PA2","RUN3","RF","bio2",3,0.338768
"Acacia_PA2_RUN3_RF","PA2","RUN3","RF","bio6",3,0.108515
"Acacia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio3",1,0.034064
"Acacia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio4",1,0.211623
"Acacia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio2",1,0.456905
"Acacia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio6",1,0.063474
"Acacia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio3",2,0.031612
"Acacia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio4",2,0.267053
"Acacia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio2",2,0.406766
"Acacia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio6",2,0.051493
"Acacia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio3",3,0.037785
"Acacia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio4",3,0.223518
"Acacia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio2",3,0.478071
"Acacia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio6",3,0.0728760000000001
"Acacia_PA3_RUN1_RF","PA3","RUN1","RF","bio3",1,0.036766
"Acacia_PA3_RUN1_RF","PA3","RUN1","RF","bio4",1,0.300936
"Acacia_PA3_RUN1_RF","PA3","RUN1","RF","bio2",1,0.280239
"Acacia_PA3_RUN1_RF","PA3","RUN1","RF","bio6",1,0.053584
"Acacia_PA3_RUN1_RF","PA3","RUN1","RF","bio3",2,0.040553
"Acacia_PA3_RUN1_RF","PA3","RUN1","RF","bio4",2,0.365706
"Acacia_PA3_RUN1_RF","PA3","RUN1","RF","bio2",2,0.258136
"Acacia_PA3_RUN1_RF","PA3","RUN1","RF","bio6",2,0.0524210000000001
"Acacia_PA3_RUN1_RF","PA3","RUN1","RF","bio3",3,0.047206
"Acacia_PA3_RUN1_RF","PA3","RUN1","RF","bio4",3,0.411209
"Acacia_PA3_RUN1_RF","PA3","RUN1","RF","bio2",3,0.213613
"Acacia_PA3_RUN1_RF","PA3","RUN1","RF","bio6",3,0.068491
