"name","mean1","mean2","sd1","sd2","NA","NA"
"PA1",0.885666666666667,0.9835,0.902666666666667,0.0664580067912563,0.0141244468918255,0.065132685087187
"PA2",0.8415,0.975166666666667,0.862333333333333,0.065157501486782,0.0184977476106327,0.0639739530329857
"PA3",0.853666666666667,0.9805,0.878666666666667,0.048289405325254,0.0107842477716343,0.0452179905199985
