"full.name","PA","run","algo","expl.var","rand","var.imp"
"Opuntia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio6",1,0.060773
"Opuntia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio15",2,0.470449
"Opuntia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio4",2,0.019049
"Opuntia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio7",2,0.00220299999999995
"Opuntia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio6",2,0.061758
"Opuntia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio15",3,0.423649
"Opuntia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio4",3,0.018727
"Opuntia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio7",3,0.00216499999999997
"Opuntia_PA1_RUN3_GBM","PA1","RUN3","GBM","bio6",3,0.062338
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio15",1,0.211683
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio4",1,0.040018
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio7",1,0.042274
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio6",1,0.068341
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio15",2,0.206145
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio4",2,0.033377
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio7",2,0.046214
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio6",2,0.065541
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio15",3,0.203416
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio4",3,0.037388
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio7",3,0.0443210000000001
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio6",3,0.071895
"Opuntia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio15",1,0.321842
"Opuntia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio4",1,0.029272
"Opuntia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio7",1,0.00195299999999998
"Opuntia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio6",1,0.057069
"Opuntia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio15",2,0.325658
"Opuntia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio4",2,0.029276
"Opuntia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio7",2,0.00188900000000003
"Opuntia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio6",2,0.055362
"Opuntia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio15",3,0.331495
"Opuntia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio4",3,0.028259
"Opuntia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio7",3,0.002305
"Opuntia_PA2_RUN1_GBM","PA2","RUN1","GBM","bio6",3,0.053245
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio15",1,0.16009
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio4",1,0.024896
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio7",1,0.012933
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio6",1,0.169154
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio15",2,0.167928
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio4",2,0.025657
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio7",2,0.013978
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio6",2,0.158486
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio15",3,0.168487
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio4",3,0.024985
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio7",3,0.015095
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio6",3,0.175733
"Opuntia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio15",1,0.518224
"Opuntia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio4",1,0.00388100000000002
"Opuntia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio7",1,0.000832999999999973
"Opuntia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio6",1,0.066399
"Opuntia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio15",2,0.485472
"Opuntia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio4",2,0.00400400000000001
"Opuntia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio7",2,0.00103900000000001
"Opuntia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio6",2,0.064275
"Opuntia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio15",3,0.49535
"Opuntia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio4",3,0.00409400000000004
"Opuntia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio7",3,0.00089399999999995
"Opuntia_PA2_RUN2_GBM","PA2","RUN2","GBM","bio6",3,0.064646
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio15",1,0.20438
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio4",1,0.026979
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio7",1,0.035108
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio6",1,0.0911650000000001
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio15",2,0.195338
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio4",2,0.027644
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio7",2,0.03328
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio6",2,0.090127
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio15",3,0.186958
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio4",3,0.027464
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio7",3,0.03485
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio6",3,0.090985
"Opuntia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio15",1,0.514519
"Opuntia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio4",1,0.016721
"Opuntia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio7",1,0.00222100000000003
"Opuntia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio6",1,0.045177
"Opuntia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio15",2,0.441181
"Opuntia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio4",2,0.0195340000000001
"Opuntia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio7",2,0.00203399999999998
"Opuntia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio6",2,0.044143
"Opuntia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio15",3,0.51587
"Opuntia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio4",3,0.018841
"Opuntia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio7",3,0.00246400000000002
"Opuntia_PA2_RUN3_GBM","PA2","RUN3","GBM","bio6",3,0.042117
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio15",1,0.261868
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio4",1,0.166334
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio7",1,0.057252
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio6",1,0.05572
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio15",2,0.2453
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio4",2,0.147183
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio7",2,0.045999
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio6",2,0.056575
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio15",3,0.263599
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio4",3,0.14483
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio7",3,0.049133
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio6",3,0.05626
"Opuntia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio15",1,0.645638
"Opuntia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio4",1,0.040084
"Opuntia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio7",1,0.00292700000000001
"Opuntia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio6",1,0.0154069999999999
"Opuntia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio15",2,0.649958
"Opuntia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio4",2,0.036861
"Opuntia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio7",2,0.00312900000000005
"Opuntia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio6",2,0.015528
"Opuntia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio15",3,0.654674
"Opuntia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio4",3,0.039543
"Opuntia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio7",3,0.00295599999999996
"Opuntia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio6",3,0.01334
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio15",1,0.117691
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio4",1,0.116939
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio7",1,0.062958
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio6",1,0.1247
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio15",2,0.133496
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio4",2,0.119206
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio7",2,0.063213
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio6",2,0.117722
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio15",3,0.124424
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio4",3,0.123926
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio7",3,0.066414
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio6",3,0.119988
"Opuntia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio15",1,0.120823
"Opuntia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio4",1,0.03062
"Opuntia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio7",1,0.00848499999999996
"Opuntia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio6",1,0.208107
"Opuntia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio15",2,0.118285
"Opuntia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio4",2,0.031041
"Opuntia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio7",2,0.00804300000000002
"Opuntia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio6",2,0.21204
"Opuntia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio15",3,0.11853
"Opuntia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio4",3,0.0316920000000001
"Opuntia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio7",3,0.00914599999999999
"Opuntia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio6",3,0.214144
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio15",1,0.170518
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio4",1,0.110557
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio7",1,0.115565
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio6",1,0.095288
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio15",2,0.177763
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio4",2,0.113583
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio7",2,0.109298
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio6",2,0.085349
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio15",3,0.167399
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio4",3,0.111295
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio7",3,0.115508
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio6",3,0.094686
"Opuntia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio15",1,0.298173
"Opuntia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio4",1,0.034759
"Opuntia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio7",1,0.017419
"Opuntia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio6",1,0.049434
"Opuntia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio15",2,0.295157
"Opuntia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio4",2,0.034948
"Opuntia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio7",2,0.018808
"Opuntia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio6",2,0.050436
"Opuntia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio15",3,0.30641
"Opuntia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio4",3,0.035348
"Opuntia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio7",3,0.01827
"Opuntia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio6",3,0.049333
