"name","mean1","mean2","sd1","sd2","NA","NA"
"PA1",0.972333333333333,0.999333333333333,0.977,0.0131402688962847,0.000816496580927727,0.0166012047755577
"PA2",0.9765,0.9995,0.983833333333333,0.0102907725657504,0.000547722557505167,0.0120899407222148
"PA3",0.961833333333333,0.998333333333333,0.970833333333333,0.0152238847429514,0.000816496580927727,0.0110347934582695
