"algo","expl.var","Mean_Importance"
"GBM","bio15",0.448769851851852
"GBM","bio4",0.0224171111111111
"GBM","bio6",0.0624667037037037
"GBM","bio7",0.00564985185185185
"RF","bio15",0.204141185185185
"RF","bio4",0.0665285555555556
"RF","bio6",0.0890896296296296
"RF","bio7",0.0527302592592593
