"full.name","PA","run","algo","expl.var","rand","var.imp"
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio15",1,0.00601300000000005
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio4",1,0.075159
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio14",1,0.006776
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio6",1,0.019228
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio7",1,0.00715399999999999
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","pop",1,0.015527
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio2",1,0.112935
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio3",1,0.05153
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","ndvi",1,0.0173140000000001
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio15",2,0.00556400000000001
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio4",2,0.085251
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio14",2,0.00609700000000002
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio6",2,0.017282
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio7",2,0.008301
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","pop",2,0.016833
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio2",2,0.117597
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio3",2,0.0531199999999999
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","ndvi",2,0.013454
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio15",3,0.00678400000000001
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio4",3,0.081172
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio14",3,0.00751500000000005
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio6",3,0.016608
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio7",3,0.00709000000000004
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","pop",3,0.015354
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio2",3,0.116277
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio3",3,0.0471200000000001
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","ndvi",3,0.010266
