"name","mean1","mean2","sd1","sd2","NA","NA"
"RUN1",0.979833333333333,0.9995,0.9785,0.00868139773692386,0.000547722557505167,0.0110227038425243
"RUN2",0.969333333333333,0.999,0.973166666666667,0.0155263217365436,0.00109544511501033,0.0151448561124451
"RUN3",0.972,0.999166666666667,0.9735,0.00979795897113272,0.000752772652709082,0.0125179870586289
