"name","mean1","mean2","sd1","sd2","NA","NA"
"GBM",0.965222222222222,0.998666666666667,0.964666666666667,0.0089131613047473,0.000707106781186548,0.00668954408012983
"RF",0.982222222222222,0.999777777777778,0.985444444444444,0.00777460252646041,0.000440958551844099,0.00655955621805148
