"name","mean1","mean2","sd1","sd2","NA","NA"
"RUN1",0.963833333333333,0.993166666666667,0.964,0.0207501004013635,0.0133927841267851,0.0202286924935844
"RUN2",0.969166666666667,0.998666666666667,0.970166666666667,0.0276290909489738,0.00175119007154183,0.0248065851472279
