"full.name","PA","run","algo","expl.var","rand","var.imp"
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio15",1,0.245624
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio4",1,0.032909
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio14",1,0.012767
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio6",1,0.018804
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio7",1,0.00110600000000005
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","pop",1,0.00390599999999997
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio2",1,0.00383500000000003
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio3",1,0.00175499999999995
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","ndvi",1,0.000653000000000015
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio15",2,0.216992
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio4",2,0.032068
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio14",2,0.013393
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio6",2,0.019255
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio7",2,0.00112299999999999
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","pop",2,0.00296600000000002
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio2",2,0.00385899999999995
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio3",2,0.00180499999999995
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","ndvi",2,0.000704999999999956
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio15",3,0.23449
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio4",3,0.03118
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio14",3,0.012779
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio6",3,0.018524
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio7",3,0.00121400000000005
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","pop",3,0.00365800000000005
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio2",3,0.00388200000000005
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio3",3,0.00198200000000004
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","ndvi",3,0.000700000000000034
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio15",1,0.788197
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio4",1,0.007108
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio14",1,0.000583
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio6",1,3.29999999999497e-05
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio7",1,3.10000000000032e-05
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","pop",1,0.00357099999999999
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio2",1,4.4000000000044e-05
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio3",1,0.000306000000000028
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","ndvi",1,0.000210999999999961
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio15",2,0.872908
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio4",2,0.00677899999999998
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio14",2,0.000611000000000028
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio6",2,4.19999999999865e-05
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio7",2,2.69999999999992e-05
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","pop",2,0.00533700000000004
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio2",2,3.69999999999537e-05
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio3",2,0.000256999999999952
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","ndvi",2,0.000222999999999973
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio15",3,0.881954
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio4",3,0.00667099999999998
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio14",3,0.000635000000000052
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio6",3,3.50000000000072e-05
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio7",3,2.99999999999745e-05
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","pop",3,0.00348800000000005
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio2",3,4.4000000000044e-05
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio3",3,0.000300999999999996
"Opuntia_PA1_RUN1_GBM","PA1","RUN1","GBM","ndvi",3,0.000194999999999945
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio15",1,0.141724
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio4",1,0.021204
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio14",1,0.015605
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio6",1,0.027946
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio7",1,0.00471999999999995
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","pop",1,0.00960899999999998
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio2",1,0.00384700000000004
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio3",1,0.00124000000000002
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","ndvi",1,0.00428300000000004
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio15",2,0.154137
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio4",2,0.024923
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio14",2,0.016201
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio6",2,0.0282790000000001
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio7",2,0.00455300000000003
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","pop",2,0.010221
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio2",2,0.00397599999999998
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio3",2,0.00120900000000002
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","ndvi",2,0.00518399999999997
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio15",3,0.151223
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio4",3,0.025357
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio14",3,0.016528
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio6",3,0.028191
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio7",3,0.00506600000000001
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","pop",3,0.010315
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio2",3,0.00390500000000005
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","bio3",3,0.00116099999999997
"Opuntia_PA1_RUN2_RF","PA1","RUN2","RF","ndvi",3,0.00483900000000004
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","bio15",1,0.826869
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","bio4",1,0.00310200000000005
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","bio14",1,0.00106300000000004
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","bio6",1,5.80000000000025e-05
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","bio7",1,0.00021199999999999
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","pop",1,0.00656900000000005
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","bio2",1,7.29999999999897e-05
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","bio3",1,0.000186000000000019
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","ndvi",1,0.000207999999999986
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","bio15",2,0.807093
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","bio4",2,0.00318700000000005
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","bio14",2,0.00113700000000005
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","bio6",2,5.80000000000025e-05
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","bio7",2,0.000267000000000017
"Opuntia_PA1_RUN2_GBM","PA1","RUN2","GBM","pop",2,0.00643199999999999
