"algo","expl.var","Mean_Importance"
"GBM","ndvi_1",0.497026333333333
"GBM","ndvi_2",0.0423421111111111
"GBM","pop_pul",0.360549814814815
"RF","ndvi_1",0.294518814814815
"RF","ndvi_2",0.0411731851851852
"RF","pop_pul",0.395914925925926
