"name","mean1","mean2","sd1","sd2","NA","NA"
"PA1",0.977333333333333,0.999333333333333,0.978333333333333,0.0137792113949481,0.000816496580927727,0.014094916341244
"PA2",0.9455,0.9965,0.9525,0.01985698869416,0.00225831795812724,0.01985698869416
"PA3",0.974666666666667,0.999166666666667,0.976333333333333,0.0137792113949481,0.000983192080250176,0.0157818461108537
