"name","mean1","mean2","sd1","sd2","NA","NA"
"RUN1",0.957333333333333,0.994,0.9595,0.0218601616340471,0.00989949493661167,0.0201072126362656
"RUN2",0.952,0.995833333333333,0.953666666666667,0.0281709069786544,0.00511533641774094,0.0289735511573343
