"algo","expl.var","Mean_Importance"
"GBM","ndvi_1",0.103813703703704
"GBM","ndvi_2",0.282984037037037
"GBM","pop_pul",0.762298851851852
"RF","ndvi_1",0.182676666666667
"RF","ndvi_2",0.284199888888889
"RF","pop_pul",0.558775222222222
