"name","mean1","mean2","sd1","sd2","NA","NA"
"RUN1",0.8865,0.9835,0.8935,0.0725031033818553,0.0110950439386241,0.067120041716316
"RUN2",0.885,0.986333333333333,0.891833333333333,0.0644732502670681,0.00972967967955096,0.0596537229908299
"RUN3",0.867166666666667,0.981833333333333,0.872,0.0612875735093719,0.0125286338707246,0.0549071944284171
