"name","mean1","mean2","sd1","sd2","NA","NA"
"RUN1",0.854,0.96,0.8825,0.129099961270327,0.0541664102558034,0.112557096622114
"RUN2",0.967333333333333,0.996,0.973333333333333,0.0379666520339451,0.00558569601750758,0.0297635123375361
