"full.name","PA","run","algo","expl.var","rand","var.imp"
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio4",1,0.070438
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio3",1,0.053937
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio2",1,0.027094
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","pop",1,0.069234
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio6",1,0.017332
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio14",1,0.018191
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio7",1,0.00582199999999999
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio15",1,0.00391399999999997
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio18",1,0.00784099999999999
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","ndvi",1,0.00822999999999996
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio4",2,0.071284
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio3",2,0.056859
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio2",2,0.026242
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","pop",2,0.0593939999999999
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio6",2,0.015497
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio14",2,0.015466
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio7",2,0.00567799999999996
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio15",2,0.00318499999999999
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio18",2,0.00793299999999997
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","ndvi",2,0.010722
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio4",3,0.076591
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio3",3,0.062159
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio2",3,0.020226
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","pop",3,0.090193
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio6",3,0.015548
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio14",3,0.015019
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio7",3,0.00625100000000001
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio15",3,0.00366299999999997
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","bio18",3,0.007467
"Acacia_PA1_RUN1_RF","PA1","RUN1","RF","ndvi",3,0.00984200000000002
"Acacia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio4",1,0.214222
"Acacia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio3",1,0.0149319999999999
"Acacia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio2",1,0.063928
"Acacia_PA1_RUN1_GBM","PA1","RUN1","GBM","pop",1,0.175529
"Acacia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio6",1,0.00629100000000005
"Acacia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio14",1,0.00818099999999999
"Acacia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio7",1,0.00119800000000003
"Acacia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio15",1,0.000344000000000011
"Acacia_PA1_RUN1_GBM","PA1","RUN1","GBM","bio18",1,0.00110900000000003
