"name","mean1","mean2","sd1","sd2","NA","NA"
"PA1",0.931666666666667,0.994166666666667,0.946166666666667,0.0697385593962671,0.00646271356836018,0.0550069692554195
"PA2",0.949,0.995,0.953333333333333,0.0501677187043621,0.00547722557505167,0.0476934656600531
"PA3",0.926,0.993166666666667,0.938333333333333,0.077645347574726,0.00785917722580849,0.0653503379231253
