"name","mean1","mean2","sd1","sd2","NA","NA"
"PA1",0.908666666666667,0.973833333333333,0.927833333333333,0.118884257438345,0.0512461380658745,0.0977147208288836
"PA2",0.912666666666667,0.982166666666667,0.928,0.108036413614423,0.0327866842890016,0.0946424851744712
