"algo","expl.var","Mean_Importance"
"RF","bio14","0.01203833333"
"RF","bio15","0.07925200000"
"RF","bio2","0.01779900000"
"RF","bio3","0.00292100000"
"RF","bio4","0.01197700000"
"RF","bio6","0.05450133333"
"RF","bio7","0.02863000000"
"RF","ndvi","0.00008166667"
"RF","pop","0.00251600000"
