"full.name","PA","run","algo","expl.var","rand","var.imp"
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio15",1,0.07802
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio4",1,0.011356
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio14",1,0.012016
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio6",1,0.055548
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio7",1,0.02706
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","pop",1,0.00278199999999995
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio2",1,0.0185149999999999
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio3",1,0.00308699999999995
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","ndvi",1,7.1999999999961e-05
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio15",2,0.076998
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio4",2,0.011957
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio14",2,0.011918
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio6",2,0.052763
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio7",2,0.028949
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","pop",2,0.00217400000000001
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio2",2,0.017697
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio3",2,0.00259600000000004
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","ndvi",2,7.9999999999969e-05
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio15",3,0.082738
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio4",3,0.012618
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio14",3,0.012181
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio6",3,0.055193
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio7",3,0.029881
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","pop",3,0.00259200000000004
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio2",3,0.017185
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","bio3",3,0.00307999999999997
"Opuntia_PA1_RUN1_RF","PA1","RUN1","RF","ndvi",3,9.30000000000097e-05
